,Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Location_Europe,Location_Other,Location_USA,Genre_RPG,Genre_Simulation,Genre_Sports,Genre_Strategy
15742,36,0,5.876584380640044,0,1,11,59,89,6,2,False,False,True,True,False,False,False
15743,34,0,11.674504488283237,0,1,14,146,48,3,3,True,False,False,False,False,False,False
15744,46,0,10.523202509035183,0,1,1,58,15,25,1,True,False,False,False,False,False,True
15745,21,0,15.168612404561982,0,1,12,138,79,14,3,True,False,False,False,True,False,False
15746,21,0,17.09844587344852,1,2,7,46,55,44,2,False,False,False,False,False,False,False
15747,34,1,19.47081364462377,0,1,1,95,57,13,1,False,False,True,True,False,False,False
15748,39,0,10.839340707493797,1,2,15,84,92,42,3,True,False,False,False,False,True,False
15749,49,0,14.91154143887502,1,1,14,13,16,44,1,True,False,False,False,True,False,False
15750,38,0,5.33077871944292,0,1,19,82,18,33,3,False,False,True,False,False,True,False
15751,27,1,16.661393861416315,1,2,12,85,8,27,2,True,False,False,True,False,False,False
15752,18,1,23.628510057389676,0,2,0,42,89,29,1,True,False,False,False,True,False,False
15753,26,1,19.9712808378422,0,1,0,88,97,18,1,True,False,False,False,False,True,False
15754,31,0,8.941929281982965,0,1,17,156,99,26,3,False,False,True,False,True,False,False
15755,15,1,11.654862943795468,0,1,2,172,62,4,2,True,False,False,False,False,False,True
15756,31,0,3.007572018709091,0,2,9,75,26,7,2,False,False,True,False,True,False,False
15757,16,1,11.793013565911794,0,1,8,79,58,44,2,False,False,False,False,True,False,False
15758,20,1,11.512129893947067,0,2,0,146,19,5,1,True,False,False,False,True,False,False
15759,25,1,10.390379931610449,1,2,19,91,25,49,3,False,False,True,False,True,False,False
15760,32,0,9.79748552115733,1,1,8,100,3,7,2,True,False,False,False,False,False,True
15761,39,0,0.2781528626047436,0,2,6,72,87,3,1,False,True,False,False,False,False,True
15762,42,1,2.5279972438444336,0,1,10,116,56,48,2,False,False,False,False,True,False,False
15763,30,1,5.269877411079524,0,1,2,105,45,20,1,False,False,False,False,True,False,False
15764,26,0,9.311229988607687,0,3,17,138,94,9,3,False,True,False,True,False,False,False
15765,43,0,15.409476187438788,0,1,10,159,76,8,3,False,False,True,True,False,False,False
15766,37,0,2.547689091331205,1,1,13,150,80,5,3,False,False,False,True,False,False,False
15767,35,0,18.871311726916804,0,1,15,164,23,28,3,True,False,False,False,True,False,False
15768,30,1,10.913231325135984,0,1,7,73,93,9,3,False,False,True,True,False,False,False
15769,40,1,2.637975323985331,0,1,14,105,56,19,3,False,False,False,False,False,False,False
15770,36,0,17.48696049102703,0,2,1,172,61,13,1,False,False,True,False,False,False,True
15771,24,1,0.0360119569398929,1,1,8,65,63,24,2,False,True,False,False,False,True,False
15772,21,0,20.324773385579256,0,3,0,89,33,0,1,False,False,False,False,True,False,False
15773,23,0,21.305982762118752,0,2,16,64,5,42,3,False,False,False,False,False,False,True
15774,39,0,15.623048487974202,1,1,15,122,83,49,3,True,False,False,False,False,False,True
15775,29,0,20.271877307256624,0,2,0,55,91,49,1,True,False,False,False,False,True,False
15776,27,1,8.8294729721841,0,2,16,59,54,5,2,False,False,False,False,False,True,False
15777,40,0,21.779274781264803,0,1,14,54,92,21,2,False,False,False,False,False,False,False
15778,35,0,3.2656632809694006,0,2,6,169,96,33,2,False,False,True,False,False,False,False
15779,37,0,10.259307448556616,0,3,3,10,19,42,1,False,False,True,False,False,False,False
15780,42,1,9.05123478040473,0,2,16,53,75,26,2,False,False,True,False,False,True,False
15781,26,1,20.550506001750698,0,2,17,28,7,43,2,False,False,True,True,False,False,False
15782,38,1,1.0676757852612957,0,2,18,120,54,8,3,False,True,False,False,True,False,False
15783,27,0,11.402998284857354,0,2,7,152,70,42,2,True,False,False,False,False,False,True
15784,16,0,13.452507449896345,0,1,16,39,29,18,2,True,False,False,False,False,False,False
15785,26,0,14.953842106771392,0,1,5,161,40,6,2,False,False,True,True,False,False,False
15786,28,0,7.243606311689759,0,1,16,179,35,4,3,False,False,False,True,False,False,False
15787,44,0,22.90969008626353,0,2,19,159,11,45,3,True,False,False,False,False,True,False
15788,33,0,22.034485554429665,0,1,9,130,21,17,2,False,False,False,False,False,False,True
15789,45,0,11.242261919387229,1,1,8,22,41,47,1,False,False,False,True,False,False,False
15790,39,1,20.90829497556167,0,1,9,101,72,33,2,True,False,False,False,True,False,False
15791,18,1,9.353174922850668,1,1,7,175,65,24,2,True,False,False,False,False,False,False
15792,27,1,2.33535494931073,1,2,4,152,41,45,2,False,False,False,False,False,False,False
15793,17,0,4.092939131241663,1,1,4,105,60,37,2,True,False,False,False,False,True,False
15794,30,0,18.600987397865797,1,1,8,88,58,32,2,False,False,False,True,False,False,False
15795,40,0,6.343173827046193,0,1,4,65,58,18,1,False,False,True,False,True,False,False
15796,33,1,20.63269112866807,0,2,14,96,81,37,3,False,False,True,True,False,False,False
15797,29,0,21.597017940084378,1,1,16,173,11,34,3,False,True,False,False,False,True,False
15798,46,0,5.203244137303329,0,1,11,160,44,44,3,False,False,True,False,False,True,False
15799,35,0,0.1927484433539863,1,1,18,106,32,40,3,True,False,False,False,False,False,False
15800,15,0,9.706249377059612,0,1,11,95,50,22,2,True,False,False,False,False,True,False
15801,20,0,0.1907472115319928,1,1,1,77,71,0,1,True,False,False,False,False,False,False
15802,41,1,5.988994500654434,0,1,0,178,48,23,1,False,False,False,False,False,False,True
15803,37,0,12.02591510584703,1,2,11,167,58,3,3,False,False,False,False,False,False,False
15804,45,0,10.912702159957746,1,2,14,70,36,46,2,False,False,False,False,False,True,False
15805,26,0,15.26054114187206,0,2,4,64,34,13,1,False,True,False,False,False,True,False
15806,35,0,0.6869802952463422,0,2,8,144,49,22,2,False,True,False,False,False,True,False
15807,16,0,11.35638469859914,1,2,2,123,92,38,2,False,False,False,True,False,False,False
15808,19,0,10.001830771417294,0,2,2,175,54,23,1,True,False,False,False,False,False,False
15809,23,1,5.803155820035623,1,2,11,145,31,27,3,False,False,True,False,True,False,False
15810,34,0,16.49695624007449,0,1,10,146,67,7,3,False,False,False,False,False,False,True
15811,32,0,7.827106822011599,1,2,3,146,69,27,2,False,True,False,False,True,False,False
15812,36,0,11.89538933620107,0,2,9,18,91,24,1,False,True,False,False,True,False,False
15813,22,1,4.635394125046511,0,1,13,158,4,19,3,True,False,False,True,False,False,False
15814,48,1,4.30135309426517,0,3,0,94,23,29,1,False,False,False,False,True,False,False
15815,23,1,13.674665741178728,0,1,18,54,34,29,2,False,False,True,False,False,False,True
15816,21,1,2.1578342104778887,0,2,11,45,43,39,2,False,False,True,False,False,False,True
15817,44,0,22.224052629921307,1,1,0,136,5,23,2,True,False,False,True,False,False,False
15818,32,1,23.37186198256064,0,1,4,105,47,16,2,False,False,True,False,True,False,False
15819,41,0,3.265054408681218,0,1,13,109,66,24,3,False,False,True,False,False,False,False
15820,30,0,4.181524362538605,1,1,5,170,93,28,2,True,False,False,False,False,False,False
15821,35,1,12.363285823458927,1,2,15,87,20,4,2,False,True,False,False,False,True,False
15822,19,1,6.542609379534429,0,1,11,119,40,6,2,False,True,False,False,False,True,False
15823,43,0,6.256797062047922,1,1,10,122,19,32,2,False,False,True,False,True,False,False
15824,36,1,16.33127100682914,1,1,9,85,80,31,2,False,False,True,False,False,False,True
15825,28,0,18.586449820373343,1,1,17,67,57,10,2,False,False,True,False,False,True,False
15826,33,0,11.769256268363836,1,2,6,172,77,10,2,True,False,False,False,False,True,False
15827,49,0,6.177336397023656,1,1,9,28,24,38,1,False,False,False,False,False,False,False
15828,38,0,21.605097092402804,0,3,5,36,31,45,1,True,False,False,False,False,True,False
15829,20,1,16.85715328763881,0,1,13,104,21,32,2,False,True,False,False,False,False,False
15830,17,1,16.000696555846027,0,2,6,89,7,24,2,True,False,False,False,False,False,False
15831,48,0,15.124263484775714,0,2,0,81,20,32,1,True,False,False,False,False,False,False
15832,16,1,21.33514005687791,1,2,9,11,64,4,2,False,False,False,False,True,False,False
15833,29,1,4.314444632842504,0,2,17,167,55,32,3,False,True,False,False,False,False,False
15834,29,1,14.462484146761156,1,2,6,147,68,16,2,False,False,True,False,False,False,False
15835,46,0,12.16168246398389,0,1,8,60,71,44,2,False,False,True,False,True,False,False
15836,35,1,11.952496200106404,0,1,4,162,33,15,2,False,False,True,False,False,True,False
15837,31,0,2.9678525563703646,1,2,19,63,93,7,2,True,False,False,False,False,False,False
15838,48,1,4.2304557018146465,0,3,16,98,9,15,3,True,False,False,False,False,False,False
15839,46,1,13.047249554605704,0,2,17,24,44,36,2,False,False,True,False,False,False,False
15840,37,0,6.321862451781877,0,2,17,17,10,14,1,False,False,False,False,True,False,False
15841,49,0,22.706626567848588,0,1,5,140,50,10,2,False,False,True,False,False,False,False
15842,47,0,4.715729276575096,0,3,8,167,92,1,2,False,False,False,True,False,False,False
15843,39,1,13.25588417071247,0,3,3,67,24,20,1,False,False,False,False,False,False,False
15844,35,0,10.09243237828254,0,1,10,60,66,48,2,False,False,False,False,False,False,False
15845,48,1,13.469175681247652,0,1,3,162,88,0,2,False,False,True,False,False,True,False
15846,33,1,11.554615953954915,1,2,10,108,72,8,3,False,False,True,False,False,True,False
15847,41,0,6.13376029419478,0,1,6,51,92,27,2,True,False,False,False,False,True,False
15848,23,1,22.772962543944516,0,2,12,27,11,35,2,False,False,False,False,False,False,True
15849,19,0,2.988056818147756,0,3,7,91,55,41,2,True,False,False,False,False,True,False
15850,19,0,2.4893699514732015,0,2,1,138,67,25,1,True,False,False,False,False,True,False
15851,39,0,22.79705354683466,0,1,15,171,33,35,3,True,False,False,False,False,True,False
15852,40,1,10.22767343148698,0,2,6,51,61,47,2,False,False,True,False,False,True,False
15853,33,1,10.63535158828262,0,1,1,133,29,22,1,False,False,True,False,False,True,False
15854,44,1,5.600056608202607,0,1,4,44,88,1,1,False,False,False,False,False,True,False
15855,30,0,12.520415338725222,0,3,17,23,76,38,2,False,False,False,False,False,False,True
15856,21,0,5.462333745285318,0,1,18,107,58,19,3,False,False,False,False,False,False,False
15857,32,1,22.79016942284509,0,2,14,161,14,32,3,True,False,False,False,False,False,True
15858,35,0,2.3972120398906736,0,1,10,86,42,16,2,False,False,False,False,False,False,True
15859,45,1,8.566404376007121,0,3,14,69,34,40,2,True,False,False,True,False,False,False
15860,15,0,12.250360845549064,0,3,18,102,17,33,3,False,False,True,True,False,False,False
15861,17,0,20.813796245509018,0,3,15,178,23,4,3,False,False,True,False,True,False,False
15862,45,0,0.8446609201887192,0,1,19,77,25,22,3,False,False,True,False,False,False,False
15863,39,1,13.392449808558435,0,3,2,129,42,41,2,True,False,False,False,False,True,False
15864,22,0,3.1322128464285024,0,2,6,91,98,13,2,False,False,False,False,False,True,False
15865,15,0,2.262056238389083,0,3,7,148,72,16,2,False,False,True,False,True,False,False
15866,21,0,22.609019210246924,1,2,11,79,96,11,2,True,False,False,False,False,True,False
15867,21,0,0.6967293006617394,1,2,1,29,14,17,1,False,False,True,False,True,False,False
15868,22,1,6.343428841166818,1,2,8,103,43,10,2,False,False,False,False,False,False,False
15869,33,0,22.533973951606285,1,1,13,100,38,47,2,False,False,True,False,False,True,False
15870,31,0,8.997596348143807,0,1,19,141,14,5,3,False,False,True,False,False,False,True
15871,25,0,8.829636499671551,1,1,19,72,96,38,3,False,False,True,False,True,False,False
15872,25,0,7.423736555316434,0,2,4,103,30,32,2,True,False,False,False,False,True,False
15873,16,0,6.027914116181884,0,1,13,66,93,16,2,True,False,False,False,False,False,False
15874,18,0,4.536275273862178,0,2,18,146,14,13,3,False,False,True,False,False,False,True
15875,42,1,5.757682723778505,0,2,1,167,86,49,2,False,False,True,False,True,False,False
15876,47,0,0.7699673485909653,0,2,12,58,43,11,2,False,True,False,True,False,False,False
15877,25,1,8.495726722546792,0,1,16,99,17,14,3,False,False,False,True,False,False,False
15878,17,1,1.1816842176626707,0,2,7,172,16,13,2,True,False,False,True,False,False,False
15879,19,1,14.82870737356677,0,3,15,136,57,13,3,False,False,False,False,False,False,True
15880,35,0,19.101480764784277,0,3,2,106,52,20,1,False,False,False,False,False,True,False
15881,36,1,3.741250548697253,1,1,8,75,22,32,2,True,False,False,False,False,True,False
15882,25,1,19.28188325392916,0,1,6,24,47,27,1,True,False,False,False,False,True,False
15883,36,0,1.2754608530091245,0,1,4,136,63,32,2,True,False,False,False,False,False,False
15884,27,1,10.221236457453683,0,1,15,90,11,40,3,False,False,False,False,True,False,False
15885,17,0,20.257174286462565,0,1,13,106,76,39,3,False,False,False,False,False,False,False
15886,27,0,16.902765339267134,0,1,6,20,3,17,1,True,False,False,False,False,False,True
15887,42,1,9.533850007551765,0,1,18,179,39,29,3,False,False,False,False,False,False,False
15888,25,1,17.086204545256557,0,1,7,138,45,26,2,False,False,True,False,True,False,False
15889,25,1,2.120547110035232,1,3,12,51,3,11,2,False,False,False,False,False,True,False
15890,35,1,4.56055888707877,0,3,17,132,94,19,3,False,False,True,False,False,False,True
15891,35,0,18.218103884868743,0,1,11,120,41,26,2,True,False,False,False,False,False,True
15892,21,0,11.559432257306185,0,1,15,158,65,27,3,False,False,False,True,False,False,False
15893,31,1,7.84584181338127,0,3,7,134,72,34,2,False,True,False,False,False,False,True
15894,28,0,2.070512076152906,0,3,18,154,49,8,3,True,False,False,False,False,False,False
15895,47,0,9.342143974994624,0,2,4,85,18,4,2,False,False,True,False,False,False,True
15896,25,0,7.393504347720421,0,2,15,162,42,6,3,False,False,True,False,False,False,True
15897,27,0,3.2008242691277653,0,1,1,163,81,32,1,True,False,False,False,True,False,False
15898,15,0,12.376600241452042,0,1,2,100,49,43,3,False,False,False,False,False,True,False
15899,48,0,3.5952172859721507,0,1,10,37,8,4,2,False,False,True,False,False,False,True
15900,23,0,21.347033330548477,0,2,2,80,19,37,1,False,False,True,False,False,False,True
15901,27,0,23.8771201949962,0,1,6,56,8,9,1,False,False,True,False,False,False,False
15902,44,0,3.717681408299998,0,1,3,112,5,47,2,False,False,True,False,False,False,False
15903,21,0,3.1788468259044462,0,3,12,54,47,38,2,False,True,False,True,False,False,False
15904,28,1,11.59013812443359,0,1,10,175,47,12,3,False,False,True,False,False,False,False
15905,20,1,23.4892242435119,1,1,19,160,71,8,3,True,False,False,False,False,False,True
15906,48,0,10.714551179631975,0,2,14,56,23,15,2,True,False,False,False,False,False,False
15907,30,1,9.749774407207935,0,2,18,161,13,46,3,False,False,True,False,False,True,False
15908,20,0,22.927032993508785,0,1,18,22,20,19,2,False,False,True,False,True,False,False
15909,22,0,10.888491039112454,0,1,0,69,62,37,1,False,True,False,False,True,False,False
15910,38,0,19.15524426163057,1,1,15,170,43,3,3,False,False,False,True,False,False,False
15911,17,1,10.47174901205679,1,1,15,80,44,9,2,False,True,False,True,False,False,False
15912,18,0,16.817864587507696,0,1,0,124,49,39,1,False,False,True,True,False,False,False
15913,46,0,22.074295115297662,0,1,1,116,61,25,1,True,False,False,False,True,False,False
15914,15,1,15.57665779504131,0,1,12,108,83,4,2,False,False,True,False,False,True,False
15915,48,1,23.28908303219107,0,2,11,123,97,13,2,False,False,True,False,False,False,True
15916,23,0,17.604985664320925,0,1,2,173,15,22,2,False,False,False,False,False,True,False
15917,26,1,1.5159160727107786,1,1,4,162,97,6,1,True,False,False,False,False,False,True
15918,24,0,0.9461085592342524,0,1,4,97,29,20,2,False,False,True,False,False,False,False
15919,24,1,3.4543135388829453,0,1,7,71,80,7,2,False,False,True,False,True,False,False
15920,37,0,3.441938341345529,1,2,9,57,77,2,1,False,False,True,False,True,False,False
15921,20,0,0.6686695545548833,0,1,7,132,46,42,3,False,False,True,True,False,False,False
15922,38,1,8.987006571419144,0,1,7,99,44,22,2,False,False,False,False,True,False,False
15923,38,1,23.82449885209136,0,3,6,161,71,35,2,True,False,False,False,False,False,False
15924,35,1,14.01043777316239,0,2,7,23,86,27,1,False,False,False,False,False,True,False
15925,45,0,17.74651594629552,0,1,0,32,75,36,1,True,False,False,False,False,False,False
15926,44,1,10.864499325516755,0,1,7,71,45,46,2,True,False,False,False,False,True,False
15927,48,1,4.230928695285248,0,1,2,113,76,5,1,True,False,False,True,False,False,False
15928,32,0,8.428890431433217,0,2,18,92,70,35,3,False,False,True,False,False,True,False
15929,26,1,5.3559127696532025,0,3,12,22,44,18,1,True,False,False,False,False,True,False
15930,49,0,13.245423703209982,0,3,5,94,41,19,2,False,False,True,False,False,True,False
15931,21,0,11.213291789994743,1,1,14,85,68,45,2,False,False,True,True,False,False,False
15932,39,0,20.476669119739928,1,1,8,169,78,42,3,False,True,False,False,True,False,False
15933,20,0,5.07794017275849,0,3,17,56,76,19,2,False,False,True,False,True,False,False
15934,15,0,13.75221066225694,0,3,12,165,60,40,3,False,False,False,False,True,False,False
